Symbol,Issue_Name,Primary_Listing_Mkt
SCOB,ScION Tech Growth II Class A Ordinary Shares,NASDAQ
SCOBU,ScION Tech Growth II Units,NASDAQ
SCOBW,ScION Tech Growth II Warrants,NASDAQ
SCON,Superconductor Technologies Inc. Common Stock,U
SCOO,"School Specialty, Inc. Com",U
SCOR,"comScore, Inc. Common Stock",NASDAQ
SCOTF,Scout24 AG Ordinary Shares (Germany),U
SCPAF,Shopping Centres Australasia Property Group Stapled Security (Australia),U
SCPE,SC Health Corporation,NYSE
SCPE U,"SC Health Corporation Units, each consisting of one Class A ordinary share, $0.0001 par value, and o",NYSE
SCPE WS,"SC Health Corporation Warrants, each whole warrant exercisable for one Class A ordinary share at an",NYSE
SCPH,scPharmaceuticals Inc. Common Stock,NASDAQ
SCPJ,Scope Industries Common Stock,U
SCPKF,7C SOLARPARKEN AG O N (Germany),U
SCPL,SciPlay Corporation Class A Common Stock,NASDAQ
SCPPF,S4 Capital PLC Shs (United Kingdom),U
SCPS,Scopus BioPharma Inc. Common Stock,NASDAQ
SCPT,"Sports Concepts, Inc. Common Stock (Nevada)",U
SCR,Score Media and Gaming Inc. Class A Subordinate Voting Shares,NASDAQ
SCRCQ,ScripsAmerica Inc Common Stock,U
SCRH,Scores Holding Company Inc. Common Stock,U
SCRPF,Sembcorp Industries Limited Ordinary Shares,U
SCRRF,SCHRODER REAL RETURN FUND TRADING MANAGED FUND UNITS FULLY PAID Australia(AU ),U
SCRSF,SCREENPRO SEC INC COM (Canada),U
SCRYY,SCOR S.A. American Depositary Shares,U
SCS,"Steelcase, Inc.",NYSE
SCSC,"ScanSource, Inc. Common Stock",NASDAQ
SCSG,"SouthCrest Financial Group, Inc. Common Stock",U
SCSHF,Scottish Oriental Smaller Companies Trust Plc Shs (United Kingdom),U
SCSKF,SCSK Corp Ordinary Shares (Japan),U
SCSYF,SSH Communications Security OYJ SHS (Finland),U
SCTBF,Securitas A B Ordinary Shares SHS-B-,U
SCTBY,Securitas A B Unsponsored ADR representing B Shares (Sweden),U
SCTC,SCOUTCAM INC Common Stock,U
SCTH,SECURETECH INNOVATIONS INC COM,U
SCTN,Schimatic Technologies Inc Common Stock,U
SCTQ,SPECTRA SYS CORP Common Stock,U
SCTSF,SCOTTIE RES CORP Common Shares Canada(CA ),U
SCTTF,SCOTT TECHNOLOGY LIMITED (New Zealand),U
SCTY,Monitronics International Inc Common Stock,U
SCU,"Sculptor Capital Management, Inc. Class A Common Stock",NYSE
SCUPF,AEGIS BRANDS INC Common Shares,U
SCVL,"Shoe Carnival, Inc. Common Stock",NASDAQ
SCVPF,Siam Cement Public Co Ltd Fgn Ordinary Shares,U
SCVPY,Siam Cement Public Co Limited Unsponsored ADR (Thailand),U
SCVUF,Siam Cement Public Co Ltd Fgn Units Non Voting Depository Receipt,U
SCVX,SCVX Corp.,NYSE
SCVX U,"SCVX Corp. Units, each consisting of one Class A ordinary share, $0.0001 par value per share, and on",NYSE
SCVX WS,SCVX Corp.,NYSE
SCWTF,Schweiter Technologies Ag Horgen Ordinary Shares (Switzerland),U
SCWX,SecureWorks Corp. Class A Common Stock,NASDAQ
SCX,The L.S. Starrett Company,NYSE
SCXLB,L.S. Starrett Company (The) Class B Common Stock,U
SCYT,"Security Bancorp, Inc. (TN) Common Stock",U
SCYX,"SCYNEXIS, Inc. Common Stock",NASDAQ
SCYYF,Scandium International Mining Corp.  Common Shares,U
SCZ,iShares MSCI EAFE Small-Cap ETF,NASDAQ
SCZC,Santa Cruz County Bank (CA) Common Stock,U
SCZZY,SOCIETA CATTOLICA DI ASSICURAZIONI - SOCIETA COOPERATIVA American Depositary Receipts - Unsponsored  Italy(IT ),U
SD,"SandRidge Energy, Inc.",NYSE
SDAC,Sustainable Development Acquisition I Corp. Class A Common Stock,NASDAQ
SDACU,Sustainable Development Acquisition I Corp. Unit,NASDAQ
SDACW,Sustainable Development Acquisition I Corp. Warrant,NASDAQ
SDAD,S H Res & Dev Corp Common Stock,U
SDC,"SmileDirectClub, Inc. Class A Common Stock",NASDAQ
SDCI,USCF SummerHaven Dynamic Commodity Strategy No K-1 Fund,ARCA
SDCKF,Sodick Co Ltd Ordinary Shares,U
SDCVF,"Sa des Ciments Vicat Vicat, SHS (France)",U
SDD,ProShares UltraShort SmallCap600,ARCA
SDDFF,TERNIUM ARGENTINA S A Ordinary Shares,U
SDDMF,Sociedad Minera El Brocal SAA (Peru),U
SDEC,SMART DECISION INC Common Stock Wyoming,U
SDEF,Sound Enhanced Fixed Income ETF,ARCA
SDEI,Sound Equity Income ETF,ARCA
SDEM,Global X MSCI SuperDividend Emerging Markets ETF,ARCA
SDG,iShares Trust iShares MSCI Global Impact ETF,NASDAQ
SDGA,Impact Shares Sustainable Development Goals Global Equity ETF,ARCA
SDGB,SSNB Inc Common Stock (Ohio),U
SDGCF,Sundrug Co Ltd Ordinary Shares (Japan),U
SDGMF,"SHANDONG GOLD-MNG CO LTD, SD GOLD REGISTERED SHARES H 01787 (China)",U
SDGR,"Schrodinger, Inc. Common Stock",NASDAQ
SDH,"Global Internet of People, Inc. Ordinary Shares",NASDAQ
SDHY,PGIM Short Duration High Yield Opportunities Fund,NYSE
SDIIF,"Scientific Digital Imaging PLC, Cambridge Ordinary Shares (United Kingdom)",U
SDIPF,FRASERS GROUP PLC Ordinary Shares,U
SDIV,Global X SuperDividend ETF,ARCA
SDLDF,"SDI, Ltd. Ordinary Shares (Australia)",U
SDMHF,"Sartorius Stedim Biotech, Aubagne Ordinary Shares",U
SDNI,Scandia Inc Common Stock NEW,U
SDNSF,Sumitomo Densetsu Co Ltd Ordinary Shares (Japan),U
SDNVY,Siderurgica Venezolana Sivensa American Depositary Receipt representing common shares,U
SDOG,ALPS Sector Dividend Dogs ETF,ARCA
SDON,Sandston Corporation Common Stock,U
SDOSF,Scandidos AB Ordinary Shares (Sweden),U
SDOW,ProShares UltraPro Short Dow 30,ARCA
SDP,ProShares UltraShort Utilities,ARCA
SDPI,Superior Drilling Products Inc.,AMEX
SDPNF,Sime Darby Plantation Berhad Ordinary Shares (Malaysia),U
SDRC,Sidney Resources Corporation,U
SDRDW,Sandridge Energy Inc. Warrant Series B Exp 10/04/2022,U
SDRLF,Seadrill Limited Common Stock,U
SDRWW,Sandridge Energy Inc. Warrant Series A Exp 10/04/2022,U
SDS,ProShares UltraShort S&P500,ARCA
SDSS,Suspect Detection Systems Inc. Common Stock,U
SDSYA,"South Dakota Soybean Processors, LLC CAP UNIT CL A",U
SDTTU,SANDRIDGE MISSISSIPPIAN TR I Unit,U
SDURF,Stroud Resources Ltd Ordinary Shares,U
SDVI,"Signature Devices, Inc. Common Stock",U
SDVKF,Sandvik Ab Shs A Sek 6 Ordinary Shares,U
SDVKY,Sandvik A B Sponsored ADR (Sweden),U
SDVLF,SCIDEV LTD Ordinary Shares,U
SDVY,First Trust Exchange-Traded Fund VI First Trust SMID Cap Rising Dividend Achievers ETF,NASDAQ
SDWHF,Soundwill Holdings Ltd Ordinary Shares,U
SDWL,SHENGDA NETWORK TECHNOLOGY INC Common Stock,U
SDXAY,Sodexo American Depositary Shares,U
SDXEF,SDX ENERGY PLC Ordinary Shares  United Kingdom(GB ),U
SDXOF,Sodexo Ordinary Shares,U
SDY,SPDR S&P Dividend ETF,ARCA
SE,"Sea Limited American Depositary Shares, each representing one Class A Ordinary Share",NYSE
SEAC,"SeaChange International, Inc. Common Stock",NASDAQ
SEAH,Sports Entertainment Acquisition Corp.,NYSE
SEAH U,"Sports Entertainment Acquisition Corp. Units, each consisting of one share of Class A Common Stock,",NYSE
SEAH WS,"Sports Entertainment Acquisition Corp. Redeemable Warrants, each whole Warrant exercisable for one s",NYSE
SEAMF,XSPRING CAP PUB CO LTD Ordinary Shares,U
SEAOF,Seaco Ltd Ordinary Shares (Bermuda),U
SEAS,SEAWORLD ENTERTAINMENT INC,NYSE
SEAV,SEATECH VENTURES CORP Common Stock,U
SEB,Seaboard Corporation,AMEX
SEBC,Southeastern Banking Corp Ga Common Stock,U
SEBNF,"Seven Bank Ltd, Tokyo Ordinary Shares (Japan)",U
SEBYF,Seb Sa Ordinary Shares,U
SEBYY,SEB S.A. American Depositary Receipts - Unsponsored (France),U
SECCF,Serco Group plc Ordinary Shares,U
SECI,"Sector 10, Inc.  Common Stock",U
SECNF,SEC Carbon Ltd Ordinary Shares (Japan),U
SECO,Secoo Holding Limited ADR,NASDAQ
SECT,Main Sector Rotation ETF,BATS
SECTF,SSGA SPDR ETFS EUROPE II PLC Exchange Traded Fund S&P US CONSUMER STAPLS SEL SEC USD UCIT Ireland(IE),U
SECVY,Seche Environnement SA Unsponsored ADR (France),U
SECYF,"Secure Energy Svcs., Inc. Ordinary Shares (Canada)",U
SEDG,"SolarEdge Technologies, Inc. Common Stock",NASDAQ
SEDKF,Pt Sumber Energi Andalan Tbk Ordinary Shares (Indonesia),U
SEDN,"SED International Holdings, Inc. Common Stock",U
SEDO,SEEDO CORP.  Common Shares,U
SEE,Sealed Air Corp.,NYSE
SEED,Origin Agritech Limited Common Stock,NASDAQ
SEEK,"TheDirectory.com, Inc. Common Stock",U
SEEL,"Seelos Therapeutics, Inc. Common Stock",NASDAQ
SEEMF,Seeing Machines Ltd Ordinary Shares (Australia),U
SEER,"Seer, Inc. Class A Common Stock",NASDAQ
SEF,ProShares Short Financials,ARCA
SEGI,"Sycamore Entertainment Group, Inc. Common Stock",U
SEGSF,Sia Engineering Company Ltd Ordinary Shares,U
SEGSY,Sia Engineering Company Ltd Unsponsored ADR (Singapore),U
SEGXF,Segro PLC REIT Ordinary Shares,U
SEGYY,SPT Energy Group Inc Unsponsored ADR (Cayman Islands),U
SEHCF,Sweet Earth Holdings Corporation Common Stock (Canada),U
SEHKF,Seahawk Gold Corp Ordinary Shares,U
SEHLF,Solargiga Energy Holdings Ltd. Ordinary Shares (Cayman Islands),U
SEIBF,"Seibu Holdings Inc, Tokyo Ordinary Shares (Japan)",U
SEIC,SEI Investments Company Common Stock,NASDAQ
SEIGF,Semperit Ag Holding Ordinary Shares (Austria),U
SEIGY,Semperit AG Hldg Unsponsored ADR (Australia),U
SEII,Sharing Economy Int'l Common Stock,U
SEIL,"Seilon, Incorporated Unclassified",U
SEIX,Virtus SEIX Senior Loan ETF,ARCA
SEKEF,Seiko Epson Corp Suwa Ordinary Shares (Japan),U
SEKEY,Seiko Epson Corp Suwa Unsponsored ADR (Japan),U
SEKZF,Secova Metals Corp. Common Shares,U
SELB,"Selecta Biosciences, Inc. Common Stock",NASDAQ
SELF,"Global Self Storage, Inc. Common Stock",NASDAQ
SELR,Steele Oceanic Corp. Common Stock,U
SELSF,St Elias Mines Ltd Ordinary Shares,U
SEM,SELECT MEDICAL HOLDINGS CORP,NYSE
SEMHF,Siemens Healthineers AG NA O.N. Common Shares,U
SEMR,"SEMrush Holdings, Inc.",NYSE
SEMUF,Siem Industries Inc Ordinary Shares,U
SENEA,Seneca Foods Corp. Class A Common Stock,NASDAQ
SENEB,Seneca Foods Corp. Class B Common Stock,NASDAQ
SENEL,Seneca Foods Corp. Convertible Preferred Stock Series 2003,U
SENEM,Seneca Foods Corporation $12.00 Preferred Stock,U
SENFF,Sensera Ltd Ordinary Shares (Australia),U
SENIF,Sensirion AG ZUERICH Namen AKT (Switzerland),U
SENOF,SENSORION SA ACT. (France),U
SENR,Strategic Environmental & Energy Resources Inc Common Stock,U
SENS,"Senseonics Holdings, Inc.",AMEX
SENT,AdvisorShares Alpha DNA Equity Sentiment ETF,ARCA
SEOAY,Stora Enso Oyj Common Stock,U
SEOJF,Stora Enso OYJ Ordinary Shares (Finland),U
SEOTF,Seino Holdings Co Ltd Ordinary Shares (Japan),U
SEOVF,Sernova Corp Common Shares (Canada),U
SEPGF,"Supergroup Plc., Cheltenham Ordinary Shares (United Kingdom)",U
SEPGY,Superdry Plc American Depositary Receipts - Unsponsored,U
SEPI,Seaescape Entertainment Inc Common Stock,U
SEPJF,Spectris Plc Ordinary Shares,U
SEPJY,Spectris Plc Unsponsored American Depository Receipt (United Kingdom),U
SEPOF,"Blumetric Environmental, Inc. Ordiinary Shares",U
SEPZ,TrueShares Structured Outcome (September) ETF,BATS
SEQIF,Sequoia Economic Infrastructure Income Fund Ltd. PTG Shs GBP,U
SERKF,Serko Ltd Ordinary Shares (New Zealand),U
SESCF,SEASPAN CORP 7.125 Note 10/30/2027,U
SESI,SES Solar Inc. Common Stock,U
SESMF,Suess Microtec Ag Ordinary Shares,U
SESN,"Sesen Bio, Inc. Common Stock",NASDAQ
SETO,Seto Holdings Inc Common Stock,U
SETUF,Shin-Etsu Polymer Co Ltd (Japan) Ordinary Shares,U
SETY,"Star Entertainment Group, Inc. Common Stock New",U
SEVM,STS Evermedia Corporation New  Common Stock,U
SEVT,"Summit Environmental Corporation, Inc. Common Stock",U
SEXHF,Sichaun Expressway Co Ltd Ordinary Shares,U
SEYE,"Signature Eyewear, Inc. Common Stock",U
SEYMF,"Solaria Energia Y Medio Ambiente, SA Shs (Spain)",U
SEZNL,Sezzle Inc CHESS Depositary Interest representing 1 CDI to 1 Share,U
SF,Stifel Financial Corp.,NYSE
SF PRA,Stifel Financial Corp.,NYSE
SF PRB,"Stifel Financial Corp. Depositary Shares, Each Representing 1/1,000th Interest in a Share of 6.25% N",NYSE
SF PRC,"Stifel Financial Corp. Depositary Shares, Each Representing 1/1, 000th Interest in a Share of 6.125%",NYSE
SFB,Stifel Financial Corp.5.20 percent Senior Notes due 2047,NYSE
SFBC,"Sound Financial Bancorp, Inc. Common Stock",NASDAQ
SFBE,Sino Bioenergy Corp. Common Stock,U
SFBI,SFSB Inc. Common Stock,U
SFBQF,Softbank Corp Common Stock (Japan),U
SFBS,"ServisFirst Bancshares, Inc. Common Stock",NASDAQ
SFBTF,Softbank Technology Corporation Tokyo Ordinary Shares (Japan),U
SFCCF,Seafco Public Co Ltd Ordinary Shares (Thailand),U
SFDL,Security Federal Corporation (SC) Common Stock,U
SFDMF,Shanghai Fudan Microelectronics Co Ltd Ordinary Shares (China),U
SFDMY,"Shanghai Fudan Microelectronics Co., Ltd. American Depository Receipt",U
SFDPF,Spark Infrastructure Group Stapled Security (Australia),U
SFE,"Safeguard Scientifics, Inc.",NYSE
SFET,Safe-T Group Ltd. American Depositary Share,NASDAQ
SFFFF,Ste Fonciere Financiere ACT (France),U
SFFLY,Schaeffler Ag American Depositary Receipts - Unsponsored (Germany),U
SFFRF,"SHEFFIELD RESOURCES LTD, Wembley WA Shs (Australia)",U
SFFYF,Signify NV Ordinary Shares (Netherlands),U
SFHD,Hui Ying Financial Holdings Corp. Common Stock,U
SFHI,"Sports Field Holdings, Inc. Com",U
SFHLF,SAF Holland SE Ordinary Shares,U
SFHY,WisdomTree U.S. Short Term High Yield Corporate Bond Fund,BATS
SFIG,WisdomTree U.S. Short Term Corporate Bond Fund,BATS
SFIGA,Star Financial Group Inc Common Stock,U
SFIIF,Skyfii Ltd Ordinary Shares (Australia),U
SFIN,"Safetek International, Inc. Common Stock",U
SFIO,"Smokefree Innotec, Inc. Common Stock (NV)",U
SFIR,Steadfast Income REIT Inc Accredited Invs Common Shares,U
SFIV,"Sector 5, Inc. Com",U
SFIX,"Stitch Fix, Inc. Class A Common Stock",NASDAQ
SFL,SFL Corporation Ltd.,NYSE
SFLM,SFLMAVEN CORP Common Stock,U
SFM,"Sprouts Farmers Market, Inc. Common Stock",NASDAQ
SFNC,Simmons First National Corporation Class A Common Stock,NASDAQ
SFNXF,Sa Sofina Ordinary Shares,U
SFOR,"Strikeforce Technologies, Inc. Common Stock",U
SFOSF,Shanghai Fosun Pharmaceutical Group Co Ltd Registered Shares (China),U
SFPCF,SNC FORMER PUBLIC CO LTD SHARES (Thailand),U
SFPI,"Santa Fe Petroleum, Inc. Common Stock",U
SFRFF,Silver Fields Resources Inc. Ordinary Shares (Canada),U
SFRGF,"Salvatore Ferragamo S.P.A., Firenze Ordinary Shares (Italy)",U
SFRGY,Salvatore Ferragamo S.P.A. Unsponsored ADR (Italy),U
SFRI,Safari Corp  .001 Common Stock,U
SFRRF,Sandfire Resources NL Ordinary Shares (Australia),U
SFRX,Seafarer Exploration Corp. Common Stock,U
SFSA,Sidney Fed Svgs & Ln Assn Common Stock,U
SFSHF,Safestore Holdings PLC Shs (United Kingdom),U
SFSLF,SFS Holding AG Heerbrugg Ordinary Shares (Swtizerland),U
SFST,"Southern First Bancshares, Inc. Common Stock",NASDAQ
SFT,"Shift Technologies, Inc. Class A Common Stock",NASDAQ
SFTBF,SOFTBANK GROUP CORP Ordinary Shares,U
SFTBY,Softbank Group American Depositary Receipts - Unsponsored,U
SFTKF,SAF TEHNIKA AS Ordinary Shares,U
SFTW,Osprey Technology Acquisition Corp.,NYSE
SFTW U,"Osprey Technology Acquisition Corp. Units, each consisting of one share of Class A Common Stock and",NYSE
SFTW WS,"Osprey Technology Acquisition Corp. Redeemable Warrants, each whole Warrant exercisable for one shar",NYSE
SFTWF,"SOFTWARE RADIO TECHNOLOGY PLC, BATH Ordinary Shares (United Kingdom)",U
SFUN,Fang Holdings Limited American Depositary Shares (each representing ten Class A Ordinary Shares),NYSE
SFWJ,Software Effective Solutions Corp. Common Stock,U
SFY,SoFi Select 500 ETF,ARCA
SFYF,SoFi Social 50 ETF,ARCA
SFYLF,Safestyle UK PLC Ordinary Shares (Jersey),U
SFYX,SoFi Next 500 ETF,ARCA
SGA,"Saga Communications, Inc. Class A Common Stock (FL)",NASDAQ
SGACF,SSGA SPDR ETFS EUROPE I PLC ACCUM SHS EXCHANGE TRADED FUND USD Ireland(IE ),U
SGAM,Seaport Global Acquisition Corp. Class A Common Stock,NASDAQ
SGAMF,Sega Sammy Holdings Inc Ordinary Shares (Japan),U
SGAMU,Seaport Global Acquisition Corp. Unit,NASDAQ
SGAMW,Seaport Global Acquisition Corp. Warrant,NASDAQ
SGAMY,Sega Sammy Holdings Inc Sponsored ADR (Japan),U
SGAPY,Singapore Telecommunications Limited Sponsored ADR New 2006 (Singapore),U
SGBAF,SES SA Global Cert Fiduciary Deposit Receipts 1-A Shs,U
SGBCF,SHANGHAI HENLIUS BIOTECH INC REGISTERED 02696 Ordinary Shares  China(CN ),U
SGBG,Signature Bank Georgia Sandy Springs Common Stock,U
SGBH,Grand China Energy Group Limited Common Shares (Canada),U
SGBI,"Sangui Biotech International, Inc. Common Stock",U
SGBLY,Standard Bank Group Limited Sponsored ADR (South Africa),U
SGBP,Syringa Bancorp (ID) Common Stock,U
SGBX,"SG Blocks, Inc. Common Stock",NASDAQ
SGC,"Superior Group of Companies, Inc. Common Stock",NASDAQ
SGCFF,Sagicor Finl Co Ltd Com (Bermuda),U
SGCPF,SOLSTICE GOLD CORP Common Shares,U
SGCRF,SAMSUNG ETFS TR S&P GSCI CRUDE OIL ER FUTURES ETF (Hong Kong),U
SGDH,"SGD Holdings, Ltd. Common Stock New",U
SGDJ,Sprott Junior Gold Miners ETF,ARCA
SGDM,Sprott Gold Miners ETF,ARCA
SGEN,Seagen Inc. Common Stock,NASDAQ
SGER,Sterling Energy Resources Inc Sterling Energy Resources Inc,U
SGFEF,Siegfried Holdings Ltd. Ordinary Shares (Switzerland),U
SGFLF,SG FLEET GROUP LTD SHS (Australia),U
SGFRF,SOLON SE Ordinary Shares SHS AFTER CAP REDUCTION (Germany Federal Republic),U
SGFY,"Signify Health, Inc.",NYSE
SGG,iPath Series B Bloomberg Sugar Subindex Total ReturnSM ETN,ARCA
SGGC,Sigma Global Corporation Common Stock,U
SGGDF,Sage Gold Inc Ordinary Shares (Canada),U
SGGEF,Sage Group Plc Ordinary Shares (UK),U
SGGFF,"Barclays Bk PLC iPath Dow Jones-UBS Sugar Subindex Total Return ETN due June 24, 2038 (United Kingdom)",U
SGGKF,Singapore Tech Engineering Ltd Ordinary Shares,U
SGGKY,Singapore Tech Engineering Ltd Unsponsored ADR (Singapore),U
SGGSF,SSGA SPDR ETFS Europe I PLC Shs Exchange Traded Fund USD (Ireland),U
SGGTF,SIGNATURE RES LTD CDA Ordinary Shares (Canada),U
SGH,"SMART Global Holdings, Inc. Ordinary Shares",NASDAQ
SGHDY,SG Holdings Co Ltd. American Depositary Receipts - Unsponsored (Japan),U
SGHHF,SG Hldgs Co Ltd Ordinary Shares (Japan),U
SGHIF,Shanghai Industrial Holdings Limited Ordinary Shares,U
SGHIY,Shanghai Industrial Holdings Limited American Depositary Shares,U
SGIC,"Strategic Rlty Tr Inc, COM (United Stated)",U
SGIL,Sunburst Acquisitions V Inc Common Stock,U
SGIOF,Shionogi & Co Ltd Ordinary Shares,U
SGIOY,Shionogi & Co Ltd Unsponsored ADR (Japan),U
SGIPF,SUGI HLDGS CO LTD SHS (Japan),U
SGLA,Sino Green Land Corporation Common Stock,U
SGLB,"Sigma Labs, Inc. Common Stock",NASDAQ
SGLBW,"Sigma Labs, Inc. Warrant",NASDAQ
SGLFF,Sgl Group Ordinary Shares,U
SGLJF,Strauss Group Ltd Ordinary Shares (Israel),U
SGLLF,RICEGROWERS LTD Ordinary Shares,U
SGLMF,Starhill Global Real Estate Investment Trust Ordinary Shares (Singapore),U
SGLN,"SurgLine International, Inc. Common Stock",U
SGLOF,FOOD & LIFE COS LTD Ordinary Shares,U
SGLRF,Spyglass Resources Corp. Common Shares (Canada),U
SGLS,"Signature Leisure, Inc. Common Stock",U
SGMA,"SigmaTron International, Inc. Common Stock",NASDAQ
SGMD,"Sugarmade, Inc. Common Stock",U
SGMLF,Sigma Lithium Res Corp Ordinary Shares,U
SGMNF,Sutter Gold Mining Inc. Ordinary Shares (Canada),U
SGMO,"Sangamo Therapeutics, Inc. Common Stock",NASDAQ
SGMR,Sagamore Trading Group Inc Common Stock,U
SGMS,Scientific Games Corp Common Stock,NASDAQ
SGNI,"StemGen, Inc. Common Stock",U
SGOC,"SGOCO Group, Ltd Ordinary Shares (Cayman Islands)",NASDAQ
SGOL,Aberdeen Standard Physical Gold Shares ETF,ARCA
SGOO,SNOOGOO CORP Common Stock,U
SGOU,Strong Solutions Inc Common Stock,U
SGOV,iShares 0-3 Month Treasury Bond ETF,ARCA
SGPBY,Selangor Properties Berhad Unsponsored ADR,U
SGPLF,SAGA PLC Ordinary Shares,U
SGPPF,Spar Group Ltd Pinetown Ordinary Shares (South Africa),U
SGPPY,Spar Group Ltd Pinetown Unsponsored ADR (South Africa),U
SGPRF,Singapore Press Holdings Ltd Ordinary Shares (Singapore),U
SGPRY,Singapore Press Holdings Ltd Unsponsored ADR (Singapore),U
SGPYY,Sage Group Plc Unsponsored ADR (UK),U
SGQRF,SouthGobi Resources Ltd. Common Shares (Canada),U
SGRB,SigmaBroadband Co. Common,U
SGRCF,San Gold Corporation Common Shares (Canada),U
SGRNF,NORTHWEST COPPER CORP Ordinary Shares,U
SGRP,"SPAR Group, Inc. Common Stock",NASDAQ
SGRRF,Spring Real Estate Invt Tr Unit Trust Fund Mgr (Hong Kong),U
SGRY,"Surgery Partners, Inc. Common Stock",NASDAQ
SGRZ,"Stonepath Group, Inc. Common Stock",U
SGSI,"Spectrum Global Solutions, Inc. Common Stock",U
SGSOF,SGS Ltd Ordinary Shares (Switzerland),U
SGSOY,SGS SA ADR (Switzerland),U
SGSPF,SSGA SPDR ETFS EUROPE I PLC SHS EXCHANGE TRADED FUND USD (Ireland),U
SGSSF,SSGA SPDR ETFS EUROPE I PLC BARCLAYS 0-5 YR US HIGH YLD BD UCITS USD  Exchange Traded Fund  Ireland(IE),U
SGSUF,SANGETSU CORP Ordinary Shares,U
SGSVF,Sabina Gold & Silver Corporation Ordinary Shares (Canada),U
SGTB,Suggestion Box Inc Common Stock,U
SGTI,"Shengtai Pharmaceutical, Inc.  Common Stock",U
SGTM,SUSTAINABLE GREEN TEAM LTD Common Stock,U
SGTN,"Soligen Technologies, Inc. Common Stock",U
SGTPY,Surgutneftegas PJSC American Depositary Receipts - Sponsored,U
SGTSY,Singulus Technologies Ag Ord American Depositary Receipts - Unsponsored,U
SGTX,"Sigilon Therapeutics, Inc. Common Stock",NASDAQ
SGTZY,Surgutneftegas PJSC. American Depositary Receipts - Sponsored,U
SGU,"Star Group, L.P. Common Units Representing Limited Partner Interest",NYSE
SGUJ,Saguaro Holdings Corp,U
SGXXF,Sound Global Limited Ordinary Shares (Singapore),U
SGYI,"Strategy International Insurance Group, Inc. Common Stock",U
SH,ProShares Short S&P500,ARCA
SHABF,Shaftesbury Plc Ordinary Shares (United Kingdom),U
SHAC,SCP & CO Healthcare Acquisition Company Class A Common Stock,NASDAQ
SHACU,SCP & CO Healthcare Acquisition Company Unit,NASDAQ
SHACW,SCP & CO Healthcare Acquisition Company Warrant,NASDAQ
SHAG,WisdomTree Yield Enhanced U.S. Short-Term Aggregate Bond Fund,BATS
SHAK,Shake Shack Inc.,NYSE
SHALF,Shangri-La Asia Ltd Ord Ordinary Shares,U
SHALY,Shangri-La Asia Ltd Ord American Depositary Shares,U
SHANF,Shandong Molomg Petroleum Machinery Co Ltd -H- Shares (China),U
SHANY,Shandong Molomg Petroleum Machinery Co Ltd Unsponsored ADR (China),U
SHAOF,Shimamura Corp Ordinary Shares (Japan),U
SHASF,Shamaran Petroleum Corporation Ordinary Shares (Canada),U
SHAUF,Saha-Union Public Co Ltd. NVDR Shares (Thailand),U
SHAVF,Scottish American Investment Co Plc Ordinary Shares (United Kingdom),U
SHBI,Shore Bancshares Inc Common Stock,NASDAQ
