Symbol,Issue_Name,Primary_Listing_Mkt
GLOP PRA,GasLog Partners LP 8.625% Series A Cumulative Redeemable Perpetual Fixed to Floating Rate Preference,NYSE
GLOP PRB,GasLog Partners LP 8.200% Series B Cumulative Redeemable Perpetual Fixed to Floating Rate Preference,NYSE
GLOP PRC,GasLog Partners LP 8.500% Series C Cumulative Redeemable Perpetual Fixed to Floating Rate Preference,NYSE
GLP,Global Partners LP,NYSE
GLP PRA,Global Partners LP 9.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred U,NYSE
GLP PRB,Global Partners LP 9.50% Series B Fixed Rate Cumulative Redeemable Perpetual Preferred Units represe,NYSE
GLPEF,"Galp Energia, SA, Lisboa Reg Shs -B- (Portugal)",U
GLPEY,"Galp Energia, SA, Lisboa Unsponsored ADR representing -B-Shares (Portugal)",U
GLPG,Galapagos NV American Depositary Shares,NASDAQ
GLPGF,Galapagos NV Ordinary Shares,U
GLPH,"Gala Pharmaceutical, Inc. Common Stock",U
GLPI,"Gaming and Leisure Properties, Inc. Common Stock",NASDAQ
GLPJF,GLP J REIT SHS (Japan),U
GLPT,Global Profit Technologies Inc FL Common Stock,U
GLQ,Clough Global Equity Fund,AMEX
GLQ RTWI,"Clough Global Equity Fund Rights (expiring June 22, 2021)",AMEX
GLRE,"Greenlight Capital Re, Ltd. Class A Ordinary Shares",NASDAQ
GLRI,GLORI ENERGY INC Common Stock,U
GLROY,Glorious Property Holdings Limited Unsponsored ADR (Cayman Islands),U
GLRP,Glen Rose Petroleum Corporation,U
GLRY,Inspire Faithward Mid Cap Momentum ESG ETF,ARCA
GLSEF,GLORIOUS SUN ENTERPRISES LTD Ordinary Shares,U
GLSI,"Greenwich LifeSciences, Inc. Common Stock",NASDAQ
GLSPT,Global SPAC Partners Co. Subunit,NASDAQ
GLSPU,Global SPAC Partners Co. Unit,NASDAQ
GLSPW,Global SPAC Partners Co. Warrants,NASDAQ
GLT,Glatfelter Corporation,NYSE
GLTC,"GelTech Solutions, Inc. Common Stock",U
GLTO,"Galecto, Inc. Common Stock",NASDAQ
GLTR,Aberdeen Standard Physical Precious Metals Basket Shares ETF,ARCA
GLTVF,Globaltrans Invt Plc Sponsored GDR Reg S (Cyprus),U
GLU,The Gabelli Utility & Income Trust,AMEX
GLU PRA,The Gabelli Global Utility & Income Trust Series A,AMEX
GLU PRB,The Gabelli Global Utility & Income Trust Series B Cumulative Puttable and Callable Preferred Shares,AMEX
GLUC,"Glucose Health, Inc Common Stock",U
GLUX,"Great Lakes Aviation, Ltd. Common Stock",U
GLV,Clough Global Dividend and Income Fund,AMEX
GLV RTWI,"Clough Global Dividend and Income Fund Rights (expiring June 22, 2021)",AMEX
GLVHF,Glenveagh Properties Plc Common Stock (Germany Federal Republic),U
GLVMF,Golden Valley Mines Ltd Common Shares,U
GLVNF,Gallant Venture Ltd Ordinary Shares (Singapore),U
GLW,Corning Incorporated,NYSE
GLWA,Global Water Asset Corporation Common Stock,U
GLWHF,Globalworth Real Estate Invts Ltd Ordinary Shares (Guernsey),U
GLWLF,GLOW LIFETECH CORP Common Shares,U
GLXZ,"Galaxy Gaming, Inc. Common Stock New",U
GLYC,"GlycoMimetics, Inc. Common Stock",NASDAQ
GLYE,"GlyEco, Inc. Common Stock",U
GLYYY,Glory Ltd Unsponsord ADR (Japan),U
GM,General Motors Company,NYSE
GMAB,Genmab A/S ADS,NASDAQ
GMALF,Genting Malaysia Berhad Ordinary Shares (Malaysia),U
GMALY,Genting Malaysia Berhad Sponsored ADR,U
GMBL,Esports Entertainment Group Inc. Common Stock,NASDAQ
GMBLW,Esports Entertainment Group Inc. Warrant,NASDAQ
GMBT,Queen's Gambit Growth Capital Class A Ordinary Share,NASDAQ
GMBTU,Queen's Gambit Growth Capital Unit,NASDAQ
GMBTW,Queen's Gambit Growth Capital Warrant,NASDAQ
GMBXF,Grupo Mexico SA De CV Ordinary Shares,U
GMDA,Gamida Cell Ltd. Ordinary Shares,NASDAQ
GMDMF,Gem Diamonds Ltd. Ordinary Shares (British Virgin Islands),U
GMDMY,Gem Diamonds Ltd. Unsponsored ADR (United Kingdom),U
GMDP,Global Medical Products Holdings Inc,U
GMDTF,Golden Meditech Holdings Ltd Ordinary Shares,U
GME,GameStop Corp. Class A,NYSE
GMED,GLOBUS MEDICAL INC,NYSE
GMEI,"Gambit Energy, Inc. Common Stock",U
GMELF,Gome Electrical Appliances Holding Ltd Ordinary Shares (Bermuda),U
GMELY,GOME Retail Holdings Limited American Depositary Receipts - Unsponsored,U
GMER,"Good Gaming, Inc. Common Stock",U
GMEV,"GME Innotainment, Inc. Common Stock",U
GMF,SPDR S&P Emerging Asia Pacific ETF,ARCA
GMGI,"Golden Matrix Group, Inc. Common Stock",U
GMGMF,GRAPHENE MFG GROUP LTD SHS (Australia),U
GMGSF,Goodman Group Sydney NSW Stapled Security (Australia),U
GMGT,GAMING TECHNOLOGIES INC Common Stock,U
GMHLF,Gam Holding Ag Ordinary Shares Namen AKT (Switzerland),U
GMHLY,"Gam Holding Ag, Zuerich Unsponsored ADR (Switzerland)",U
GMII,"Gores Metropoulos II, Inc. Class A Common Stock",NASDAQ
GMIIU,"Gores Metropoulos II, Inc. Unit",NASDAQ
GMIIW,"Gores Metropoulos II, Inc. Warrants",NASDAQ
GMJOF,"Gamecard-Joyco Holdings Inc, Tokyo Ordinary Shares  (Japan)",U
GMKKY,Gruma SAB DE C V American Depositary Receipts - Unsponsored (Mexico),U
GMLPF,Golar LNG Partners LP 8.75% Series A Cumulative Redeemable Preferred Units (Marshall Islands),U
GMMVF,G MED INNOVATIONS Ordinary Shares,U
GMND,Green Mountain Development Corp Common Stock,U
GMNFF,GobiMin Inc Ordinary Shares (Canada),U
GMNGF,GOLD MOUNTAIN LTD SHS (Australia),U
GMNI,Gemini Group Global Corp. Common Stock,U
GMNNF,Gamenet Group SPA Ordinary Shares (Italy),U
GMNTF,Gaumont Ordinary Shares (France),U
GMOFF,GMO Financial Gate Inc Common Stock (Japan),U
GMOLQ,"General Moly, Inc.",U
GMOM,Cambria Global Momentum ETF,BATS
GMOYF,GMO INTERNET INC Ordinary Shares (Japan),U
GMPFF,RF Capital Group Inc Preferred Stock,U
GMPR,Gourmet Provisions International Corporation Common Stock,U
GMPUF,GESTAMP Automocion S A Acciones (Spain),U
GMPW,GiveMePower Corporation Common Stock,U
GMPXF,RF Capital Group Inc Common Shares,U
GMRE,Global Medical REIT Inc.,NYSE
GMRE PRA,Global Medical REIT Inc. Series A Cumulative Redeemable Preferred Stock,NYSE
GMRMF,Golden Rim Resources Ltd. West Perth WA Ordinary Shares (Australia),U
GMRSF,GME Resources Limited Ordinary shares (Australia),U
GMS,GMS Inc.,NYSE
GMSC,Grand Entertainment & Music Inc. New Common Stock,U
GMSQF,GAMESQUARE ESPORTS INC Ordinary Shares,U
GMTA,GATX Corporation 5.625% Senior Notes 5/30/2066,NYSE
GMTNF,GOLD MTN MNG CORP COM (Canada),U
GMTU,"Green Mountain Merger, Inc. Common Stock",U
GMTX,"Gemini Therapeutics, Inc. Common Stock",NASDAQ
GMUAF,Gamuda Bhd Ordinary Shares (Malaysia),U
GMVHF,ENTAIN PLC Ordinary Shares,U
GMVHY,ENTAIN PLC American Depositary Receipts - Unsponsored,U
GMVMF,"GMV Minerals, Inc. Ordinary Shares (Canada)",U
GMVP,"Gridiron BioNutrients, Inc. Common Stock",U
GMWKF,Games Workshop Grp Ord Uk Ordinary Shares,U
GMXDF,Grupo Mexica Common Shares,U
GMXTF,GMexico Transportes SAB de CV SHS of Financial Groups and Industrial Retail (Mexico),U
GMYOY,GMO Internet Inc Unsponsored American Depository Receipt (Japan),U
GMYTF,"GMO Payment Gateway, Inc. Ordinary Shares (Japan)",U
GMZP,GEMZ Corporation Common Stock,U
GNAC,Group Nine Acquisition Corp. Class A Common stock,NASDAQ
GNACU,Group Nine Acquisition Corp. Unit,NASDAQ
GNACW,Group Nine Acquisition Corp. Warrant,NASDAQ
GNAF,"MicroSectors FANG+ Index Inverse ETNs due January 8, 2038",ARCA
GNAL,"Generation Alpha, Inc. Common Stock",U
GNBF,"GNB Financial Services, Inc. Common Stock",U
GNBT,Generex Biotechnology Corporation Common Stock,U
GNCA,"Genocea Biosciences, Inc. Common Stock",NASDAQ
GNCC,Genco Corporation Common Stock,U
GNCGF,Greencore Group Plc Ordinary Shares,U
GNCGY,Greencore Group Plc American Depositary Shares,U
GNCLF,GENCELL LTD SHARE (Israel),U
GNCNF,GENCAN CAP INC  Ordinary Shares (Canada),U
GNCP,"GNCC Capital, Inc. Common Stock (DE)",U
GNE,GENIE ENERGY LTD,NYSE
GNE PRA,"GENIE ENERGY LTD. Series 2012-A Preferred Stock, $0.01 par value",NYSE
GNENF,Ganfeng Lithium Co Ltd Ordinary Shares (China),U
GNENY,Ganfeng Lithium Co. Ltd. American Depositary Receipts - Unsponsored (China),U
GNFT,GENFIT S.A. American Depositary Shares,NASDAQ
GNFTF,Genfit Ordinary Shares (France),U
GNGBF,Getinge AB Ordinary Shares B (Sweden),U
GNGBY,Getinge AB Unsponsored ADR (Sweden),U
GNGR,"Gunther Grant, Inc. Common Stock",U
GNGXF,INVENTUS MNG CORP  Common Shares,U
GNGYF,Guangshen Railway Co H Shs Ordinary Shares,U
GNHAF,Vifor Pharma AG Common Shares,U
GNHAY,Vifor Pharma AG American Depositary Receipts - Unsponsored,U
GNHRF,Arian Resources Corp. Ordinary Shares (Canada),U
GNIIF,GNI Group Ltd Ordinary Shares (Japan),U
GNK,GENCO SHIPPING & TRADING LTD,NYSE
GNKWF,Genco Shipping & Trading Limited Warrants Expiring 12/31/2021 (Marshall Islands),U
GNL,"Global Net Lease, Inc.",NYSE
GNL PRA,"Global Net Lease, Inc. 7.25% Series A Cumulative Redeemable Preferred Stock, $0.01 par value per sha",NYSE
GNL PRB,"Global Net Lease, Inc. 6.875% Series B Cumulative Redeemable Perpetual Preferred Stock",NYSE
GNLAF,Genesis Land Development Corporation Canada Ordinary Shares,U
GNLKQ,"Genelink, Inc. Common Stock",U
GNLN,"Greenlane Holdings, Inc. Class A Common Stock",NASDAQ
GNMA,iShares GNMA Bond ETF,NASDAQ
GNMLF,Genoma Lab International SAB DE CV Ordinary Shares (Mexico),U
GNMP,General Chemical Group Inc.  (The) Common Stock,U
GNMSF,Genmab A/S Ordinary Shares,U
GNNDY,GN Store Nord A/S ADR (Denmark),U
GNNSF,Genscript Biotech Corp Ordinary Shares (Cayman Islands),U
GNOG,"Golden Nugget Online Gaming, Inc. Class A Common Stock",NASDAQ
GNOLF,Genoil Inc. Ordinary Shares (Canada),U
GNOM,Global X Funds Global X Genomics & Biotechnology ETF,NASDAQ
GNOW,"American CareSource Holdings, Inc. Common Stock",U
GNPG,"Green Planet Group, Inc. Common Stock",U
GNPK,Genesis Park Acquisition Corp.,NYSE
GNPK U,"Genesis Park Acquisition Corp. Units, each consisting of one Class A ordinary share, and one-half of",NYSE
GNPK WS,"Genesis Park Acquisition Corp. Redeemable Warrants, each whole warrant exercisable for one Class A o",NYSE
GNPR,Genius Products Inc Common Stock New,U
GNPX,"Genprex, Inc. Common Stock",NASDAQ
GNR,SPDR S&P Global Natural Resources ETF,ARCA
GNRC,GENERAC HOLDINGS INC,NYSE
GNRD,"General DataComm Industries, Inc. New Common Stock",U
GNRRF,Geneuro SA Ordinary Shares (Switzerland),U
GNRS,Greenrose Acquisition Corp. Common Stock,NASDAQ
GNRSU,Greenrose Acquisition Corp. Unit,NASDAQ
GNRSW,Greenrose Acquisition Corp. Warrant,NASDAQ
GNRV,Grand River Commerce Inc. Common Stock,U
GNSG,"GNS Group, Inc. Common",U
GNSS,Genasys Inc. Common Stock,NASDAQ
GNT,"GAMCO Natural Resources, Gold & Income Trust",NYSE
GNT PRA,"GAMCO Natural Resources, Gold & Income Trust 5.2 Percent Series A Cumulative Preferred Shares (Liqui",NYSE
GNTGF,GENTING PLANTATIONS BHD Ordinary Shares,U
GNTLF,Genetic Technologies Ltd Ordinary Shares,U
GNTOF,Gentor Resources Inc. Common Shares,U
GNTW,Globe Net Wireless Corp. Common Stock,U
GNTX,Gentex Corporation Common Stock,NASDAQ
GNTY,"Guaranty Bancshares, Inc. Common Stock",NASDAQ
GNUS,"Genius Brands International, Inc. Common Stock",NASDAQ
GNW,"Genworth Financial, Inc.",NYSE
GNWSF,Stagezero Life Sciences Ltd Common Shares,U
GNWTY,GENWORTH MTG INS AUSTRALIA LTD American Depositary Receipts - Unsponsored (Australia),U
GNYPF,MASIVO SILVER CORP Ordinary Shares,U
GNZR,"Generation Zero Gorup, Inc. Common Stock",U
GNZUF,GUANGZHOU AUTOMOBILE GROUP CO LTD Ordinary Shares,U
GNZUY,"Guangzhou Automobile Group Co., Ltd American Depositary Shares representing Shares H (Unsponsored ) (China)",U
GO,Grocery Outlet Holding Corp. Common Stock,NASDAQ
GOAC,GO Acquisition Corp. Class A Common Stock,NYSE
GOAC U,"GO Acquisition Corp. Units, each consisting of one share of Class A Common Stock and one-third of on",NYSE
GOAC WS,"GO Acquisition Corp. Warrants, each whole warrant exercisable for one share of Class A Common Stock",NYSE
GOAQ,Golden Acquisition Corp Common Stock,U
GOAT,VanEck Vectors Morningstar Global Wide Moat ETF,BATS
GOAU,US Global GO Gold and Precious Metal Miners ETF,ARCA
GOCH,"Geeks On Call Holdings, Inc. Common Stock",U
GOCO,"GoHealth, Inc. Class A Common Stock",NASDAQ
GOCOF,Go Metals Corp Common Shares,U
GODWF,GREEN ORGANIC DUTCHMAN HLDGS LTD WT EXP 06/12/2024 (Canada),U
GODYF,"Deer Horn Capital, Inc. Ordinary Shares",U
GODZF,GOLDHILLS HLDG LTD Ordinary Shares,U
GOED,1847 Goedeker Inc.,AMEX
GOEV,Canoo Inc. Class A Common Stock,NASDAQ
GOEVW,Canoo Inc. Warrant,NASDAQ
GOEX,Global X Gold Explorers ETF (NEW),ARCA
GOF,Guggenheim Strategic Opportunities Fund,NYSE
GOFF,Goff Corp  Common Stock,U
GOFPY,Greek Organisation of Football Prognostics SA Unsponsored ADR (Greece),U
GOGL,Golden Ocean Group Limited Common Stock,NASDAQ
GOGO,Gogo Inc. Common Stock,NASDAQ
GOGR,Go Green Global Technologies Corp. Common Stock,U
GOGY,Golden Grail Technology Corp Common Stock,U
GOL,Gol Linhas Aereas Inteligentes S.A. American Depositary Shares (Each representing Ten Preferred Shar,NYSE
GOLD,Barrick Gold Corp.,NYSE
GOLF,Acushnet Holdings Corp.,NYSE
GOLXF,GOLDEN LAKE EXPL INC Common Shares,U
GOMRF,"Geomega Resources, Inc. Ordinary Shares (Canada)",U
GOOD,Gladstone Commercial Corporation Real Estate Investment Trust,NASDAQ
GOODM,Gladstone Commercial Corporation Series D Cumulative Redeemable Preferred Stock,NASDAQ
GOODN,Gladstone Commercial Corporation 6.625% Series E Cumulative Redeemable Preferred Stock,NASDAQ
GOOG,Alphabet Inc. Class C Capital Stock,NASDAQ
GOOGL,Alphabet Inc. Class A Common Stock,NASDAQ
GOOI,"Gooi Global, Inc. Common Stock",U
GOOLF,AQUARIUS AI INC Common Shares,U
GOOS,Canada Goose Holdings Inc.,NYSE
GOOWF,Givot Olam Oil Exploration LP 1993 Warrant   06/16/2021,U
GOOXF,Givot Olam Oil Exploration LP 1993 Ordinary Shares,U
GOPG,Go-Page Corporation.  Common Stock,U
GOPPF,Gourmet Ocean Products Inc Ordinary Shares (Canada),U
GORAF,Goldrea Resources Corporation Common Shares,U
GORIF,GOLDEN RIDGE RESOURCES  Common Shares,U
GORL,Gordon (I) Corp Common Stock,U
GORO,Gold Resource Corporation,AMEX
GOSS,"Gossamer Bio, Inc. Common Stock",NASDAQ
GOSY,Geckosystems Intl Corp Common Stock,U
GOTNF,GOTENEHUS GROUP AB SHS -B - Ordinary Shares,U
GOTRF,GOLIATH RESOURCES LTD Ordinary Shares,U
GOTU,GSX Techedu Inc.,NYSE
GOTWF,GO2 People Ltd. Ordinary Shares (Australia),U
GOVB,"Gouverneur Bancorp, Inc. Common Stock",U
GOVT,iShares U.S. Treasury Bond ETF,BATS
GOVX,"GeoVax Labs, Inc. Common Stock",NASDAQ
GOVXW,"GeoVax Labs, Inc. Warrants",NASDAQ
GOVZ,iShares 25+ Year Treasury STRIPS Bond ETF,BATS
GP,GreenPower Motor Company Inc. Common Shares,NASDAQ
GPAC,Global Partner Acquisition Corp II Class A Ordinary Share,NASDAQ
GPACF,Geopacific Resources NL Ordinary Shares (Austrailia),U
GPACU,Global Partner Acquisition Corp II Unit,NASDAQ
GPACW,Global Partner Acquisition Corp II Warrant,NASDAQ
GPAEF,Grupo Aeropuerto del Pacifico Sa De Cv Shares -B- (Mexico),U
GPAGF,Gruma SAB de CV Gruma Shares -B- (Mexico),U
GPBI,"Golden Pacific Bancorp, Inc. Common Stock",U
GPC,Genuine Parts Company,NYSE
GPDB,Green PolkaDot Box Incorporated. Common Stock,U
GPDNF,Groupe Danone Fgn Ordinary Shares,U
GPEAF,Great Portland Estates Common Shares,U
GPEDF,GEDI Gruppo Editoriale SPA Ordinary Shares,U
GPELL,Great Plains Ethanol LLC Capital Unit Class E,U
GPEOL,Great Plains Ethanol LLC Capital Unit Class C,U
GPEOU,Great Plains Ethanol LLC Cap Unit Cl A,U
GPFOF,Gropo Financiero Inbursa  SA de CV Series O Shares (Mexico),U
GPFOY,Gropo Financiero Inbursa  SA de CV American Depositary Shares representing Series O Shares,U
GPFT,GRAPEFRUIT USA INC Common Stock,U
GPGC,Global Pole Trusion Group Corp. Common Stock,U
GPGNF,Grupo Gigante SAB De Cv Ser B Ord Ordinary Shares,U
GPHBF,G6 Materials Corp Ordinary Shares,U
GPHG,"Global Pharm Holdings Group, Inc. Common Stock",U
GPHOF,Graphite One Inc Common Shares,U
GPI,"Group 1 Automotive, Inc.",NYSE
GPIW,"Grand Perfecta, Inc. Common Stock",U
GPJA,"Georgia Power Company Series 2017A 5.00 Percent Junior Subordinated Notes due October 1, 2077",NYSE
GPK,Graphic Packaging Holding Company,NYSE
GPKE,"Graystone Park Enterprises, Inc. Common Stock",U
GPKUF,Grand Peak Capital Corp. Common Shares,U
GPL,Great Panther Mining Limited,AMEX
GPLA,"Gameplan, Inc. Common Stock",U
GPLB,Green Planet Bioengineering Co. Ltd. Common Stock,U
GPLPF,Group Lease Public Co Ltd Shs Foreign Registered (Thailand),U
GPLS,Geopulse Exploration Inc. Common Stock,U
GPM,Guggenheim Enhanced Equity Income Fund,NYSE
GPMMF,GOLDEN PROSPECT PRECIOUS METALS LTD SHS (Guernsey),U
GPMT,Granite Point Mortgage Trust Inc. Common Stock,NYSE
GPMTF,GPM Metals Inc. Ordinary Shares,U
GPN,"Global Payments, Inc.",NYSE
GPOLF,Grupa Lotos SA Ordinary Shares (Poland),U
GPOPF,PROMOTORA DE INFORMACIONES SA Ordinary Shares,U
GPOR,Gulfport Energy Corporation,NYSE
GPOTF,Gold Port Corp Common Shares (Canada),U
GPOVF,Grupo Carso Sa Spon 144a Adr Ordinary Shares,U
GPOVY,Grupo Carso S A de C V Sponsored ADR representing Partn Ctf,U
GPOX,GPO PLUS INC Common Stock,U
GPP,Green Plains Partners LP Common Units,NASDAQ
GPPRF,Cerro De Pasco Res Inc Ordinary Shares,U
GPPYF,Goodman Property Trust Units (New Zealand),U
GPRC,Guanwei Recycling Corp. Common Stock,U
GPRE,Green Plains Inc. Common Stock,NASDAQ
GPRHF,Aidigong Maternal & Child Health Ltd Ordinary Shares (Bermuda),U
GPRK,GEOPARK LIMITED,NYSE
GPRO,"GoPro, Inc. Class A Common Stock",NASDAQ
GPS,"The Gap, Inc.",NYSE
GPSDF,Grupo Pochteca SAB de CV CL B Ordinary Shares,U
GPSI,General Payment Systems Inc. NEW Common Stock,U
GPTC,Golden Patriot Corporation Common Stock,U
GPTGF,GPT Group Stapled Security (Australia),U
GPTRF,Grande Portage Resources Ltd Ordinary Shares,U
GPTX,"Global Payment Technologies, Inc. Common Stock",U
GPX,GP Strategies Corp.,NYSE
GPXM,"Golden Phoenix Minerals, Inc. Common Stock",U
GQRE,FlexShares Global Quality Real Estate Index Fund,ARCA
GRA,W.R. Grace & Co.,NYSE
GRAH,GRIFFIN-AMERICAN HEALTHCARE REIT III INC Common Stock,U
GRAMF,TPCO HLDG CORP Ordinary Shares,U
GRAY,"Graybug Vision, Inc. Common Stock",NASDAQ
GRBG,"Green Bridge Industries, Inc. Common Stock",U
GRBK,"Green Brick Partners, Inc. Common Stock",NASDAQ
GRBMF,Grupo Bimbo Sa A Ordinary Shares,U
GRC,The Gorman-Rupp Company Common Shares,NYSE
GRCAF,GOLD SPRINGS RESOURCE CORP Ordinary Shares,U
GRCL,Gracell Biotechnologies Inc. American Depositary Shares,NASDAQ
GRCLF,Graincorp Limited Shs A Npv Ordinary Shares,U
GRCO,Greenbelt Resources Corporation Common Stock,U
GRCTF,GRACE TECHNOLOGY INC Ordinary Shares,U
GRCU,Green Cures & Botanical Distribution Inc. Common Stock,U
GRCY,Greencity Acquisition Corporation Ordinary Shares,NASDAQ
GRCYU,Greencity Acquisition Corporation Unit,NASDAQ
GRCYW,Greencity Acquisition Corporation Warrants,NASDAQ
GRDAF,GUARDFORCE AI CO. LTD Ordinary Shares,U
GRDDY,Grand City Pptys SA American Depository Receipt (Luxembourg),U
GRDLY,Grindrod Ltd Unsponsored ADR (South Africa),U
GRDSF,Groundstar Resources Limited Ordinary Shares,U
GRDZF,Giordano International Ltd Ordinary Shares,U
GREEF,Green Reit Plc Shs (Ireland),U
GREK,Global X MSCI Greece ETF,ARCA
GREN,Greensmart Corporation Common Stock,U
GRES,IQ ARB Global Resources,ARCA
GREZF,"Gree Inc., Tokyo Ordinary Shares (Japan)",U
GRF,"Eagle Capital Growth Fund, Inc.",AMEX
GRFFF,GRUPO FINANCIERO BANAMEX SA DE CV CERTIFICADOS BURSATILES FIDUCIARIOS INMOBILIARIOS Ordinary Shar(Mexico),U
GRFS,"Grifols, S.A. American Depositary Shares",NASDAQ
GRFXY,Graphex Group Ltd American Depositary Receipts - Sponsored,U
GRGCF,GEORGIA CAPITAL PLC Ord GBP0.0001 (United Kingdom),U
GRGG,"Green For Energy, Inc. Common Stock",U
GRGR,"Green Energy Resources, Inc. Common Stock",U
GRGSF,Grieg Seafood ASA Ordinary Shares (Norway),U
GRGTF,Grainger PLC Ordinary Shares (United Kingdom),U
GRHI,Gold Rock Holdings Inc New Class A Common Stock,U
GRHY,"GREEN HYGIENICS, INC. Common Stock",U
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index Fund,NASDAQ
GRIL,"Muscle Maker, Inc Common Stock",NASDAQ
GRIN,Grindrod Shipping Holdings Ltd. Ordinary Shares,NASDAQ
GRKZF,Greek Organisation of Football Prognostics S.A. Opap Ordinary Shares (Greece),U
GRLB,"GL Brands, Inc. Common Stock",U
GRLF,"Green Leaf Innovations, Inc. Common Stock",U
GRLGF,"Greatland Gold PLC, London, Ordinary Shares  (United Kingdom)",U
GRLT,"Grillit, Inc. Common Stock",U
GRLVF,Group Eleven Res Corp Ordinary Shares (Canada),U
GRMC,Goldrich Mining Company Common Stock,U
GRMMD,"Grom Social Enterprises, Inc. Common Stock",U
GRMN,Garmin Ltd. Common Stock (Switzerland),NASDAQ
GRMWF,TPCO HLDG CORP WT EXP 01/15/2026 Warrant,U
GRN,iPath Series B Carbon Exchange-Traded Notes,ARCA
GRNB,VanEck Vectors Green Bond ETF,ARCA
GRNBF,Greenbank Cap Inc Common Shares (Canada),U
GRNCY,GRAINCORP LTD American Depositary Receipts - Unsponsored,U
GRNF,GRN Holding Corporation Common Stock,U
GRNH,"GreenGro Technologies, Inc. Common Stock",U
GRNL,Greenlite Ventures Inc. Common Stock,U
GRNNF,Grand City Pptys SA Ordinary Shares (Luxembourg),U
GRNO,Green Oasis Envrnmntl Inc Common Stock,U
GRNQ,Greenpro Capital Corp. Common Stock,NASDAQ
GRNTF,Barclays Bk PLC iPath Global Carbon ETN due 06/24/2038 (United Kingdom),U
GRNV,GreenVision Acquisition Corp Common stock,NASDAQ
GRNVR,GreenVision Acquisition Corp Rights,NASDAQ
GRNVU,GreenVision Acquisition Corp Unit,NASDAQ
GRNVW,GreenVision Acquisition Corp Warrant,NASDAQ
GRNWF,Greenlane Renewables Inc Common Stock (Canada),U
GRODF,GREEN ORGANIC DUTCHMAN HLDGS LTD  WT EXP 12/19/2022 Canada(CA ),U
GROLF,Petrotarg AB Ordinary Shares,U
GROUF,Grafton Group plc Unit (Ireland),U
GROUY,Grafton Group plc Unsponsored ADR representing Units (Ireland),U
GROW,"U.S. Global Investors, Inc. Class A Common Stock",NASDAQ
GROY,Gold Royalty Corp.,AMEX
GROY WS,"Gold Royalty Corp. Warrants, each warrant exercisable for one common share at an exercise price of $",AMEX
GRP U,GRANITE REAL ESTATE INVESTMENT TRUST,NYSE
GRPAQ,Grupo Aeromexico SAB DE CV Ordinary Shares (Mexico),U
GRPBF,Grupo Lala SAB de CV Ordinary Shares (Mexico),U
GRPEF,Graphene Nanochem Plc Shs (United Kingdom),U
GRPFF,Grupo Televisa Cv Adr Ordinary Shares,U
GRPI,"GRUPO International, Inc. Common Stock",U
